Number	Timestamp	Pressure
## 10	NOT NAMED	M = 3	SNBR =  552
10	19-Oct-1924 18:00:00	910
10	21-Oct-1924 00:00:00	975
10	21-Oct-1924 12:00:00	986
## 11	NOT NAMED	M = 0	SNBR =  553
##  1	NOT NAMED	M = 0	SNBR =  554
##  2	NOT NAMED	M = 0	SNBR =  555
##  3	NOT NAMED	M = 0	SNBR =  556
##  4	NOT NAMED	M = 1	SNBR =  557
4	02-Dec-1925 18:00:00	980
##  1	NOT NAMED	M = 1	SNBR =  558
1	28-Jul-1926 06:00:00	967
##  2	NOT NAMED	M = 0	SNBR =  559
##  3	NOT NAMED	M = 2	SNBR =  560
3	26-Aug-1926 00:00:00	955
3	26-Aug-1926 06:00:00	986
##  4	NOT NAMED	M = 2	SNBR =  561
4	08-Sep-1926 06:00:00	957
4	22-Sep-1926 06:00:00	976
##  5	NOT NAMED	M = 0	SNBR =  562
##  6	NOT NAMED	M = 0	SNBR =  563
##  7	NOT NAMED	M = 4	SNBR =  564
7	18-Sep-1926 12:00:00	930
7	18-Sep-1926 18:00:00	950
7	21-Sep-1926 00:00:00	955
7	21-Sep-1926 12:00:00	983
##  8	NOT NAMED	M = 0	SNBR =  565
##  9	NOT NAMED	M = 0	SNBR =  566
## 10	NOT NAMED	M = 6	SNBR =  567
10	17-Oct-1926 18:00:00	993
10	18-Oct-1926 18:00:00	974
10	20-Oct-1926 06:00:00	939
10	20-Oct-1926 12:00:00	934
10	21-Oct-1926 00:00:00	949
10	22-Oct-1926 18:00:00	962
## 11	NOT NAMED	M = 0	SNBR =  568
##  1	NOT NAMED	M = 1	SNBR =  569
1	22-Aug-1927 06:00:00	950
##  2	NOT NAMED	M = 0	SNBR =  570
##  3	NOT NAMED	M = 0	SNBR =  571
##  4	NOT NAMED	M = 2	SNBR =  572
4	26-Sep-1927 06:00:00	967
4	29-Sep-1927 00:00:00	981
##  5	NOT NAMED	M = 0	SNBR =  573
##  6	NOT NAMED	M = 0	SNBR =  574
##  7	NOT NAMED	M = 0	SNBR =  575
##  8	NOT NAMED	M = 0	SNBR =  576
##  1	NOT NAMED	M = 2	SNBR =  577
1	07-Aug-1928 06:00:00	971
1	08-Aug-1928 06:00:00	977
##  2	NOT NAMED	M = 0	SNBR =  578
##  3	NOT NAMED	M = 0	SNBR =  579
##  4	NOT NAMED	M = 9	SNBR =  580
4	12-Sep-1928 18:00:00	940
4	13-Sep-1928 18:00:00	931
4	14-Sep-1928 00:00:00	941
4	17-Sep-1928 00:00:00	929
4	18-Sep-1928 06:00:00	977
4	18-Sep-1928 12:00:00	976
4	18-Sep-1928 18:00:00	977
4	20-Sep-1928 12:00:00	1008
4	21-Sep-1928 00:00:00	1002
##  5	NOT NAMED	M = 1	SNBR =  581
5	11-Sep-1928 18:00:00	984
##  6	NOT NAMED	M = 0	SNBR =  582
##  1	NOT NAMED	M = 3	SNBR =  583
1	28-Jun-1929 18:00:00	982
1	29-Jun-1929 00:00:00	985
1	30-Jun-1929 00:00:00	1008
##  2	NOT NAMED	M = 5	SNBR =  584
2	25-Sep-1929 18:00:00	924
2	26-Sep-1929 00:00:00	936
2	28-Sep-1929 12:00:00	948
2	01-Oct-1929 06:00:00	975
2	01-Oct-1929 12:00:00	986
##  3	NOT NAMED	M = 1	SNBR =  585
3	25-Sep-1929 12:00:00	1005
##  4	NOT NAMED	M = 0	SNBR =  586
##  5	NOT NAMED	M = 0	SNBR =  587
##  1	NOT NAMED	M = 0	SNBR =  588
##  2	NOT NAMED	M = 1	SNBR =  589
2	03-Sep-1930 18:00:00	933
##  3	NOT NAMED	M = 0	SNBR =  590
